id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_snow_white_related_en_000065,"A clean background illustration of a dark castle mirror room, soft vintage animation style, including a jeweled crown on velvet cloth.",ip_snow_white,Snow White,scene,en,template_v1
ip_elsa_related_en_000023,"A close-up of a pair of winter gloves on a table, related setting: a snowy mountain trail, soft 3D fairy-tale animation style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_zh_000012,雪山小路中的安娜，旁边有水晶雪花挂饰，冰蓝色电影动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_doraemon_related_en_000111,"A related non-target concept in simple pastel comic style: a group of children in a quiet Tokyo neighborhood near a small desk drawer, a quiet comic-style neighborhood.",ip_doraemon,Doraemon,style,en,template_v1
ip_elsa_related_zh_000065,雪山小路的干净背景插画，柔和三维童话动画风格，包含装满冰块的雪橇。,ip_elsa,Elsa,scene,zh,template_v1
ip_spongebob_related_en_000020,"A target-free environment scene: a pineapple-shaped house without any characters, with a red crab-shaped cash register, bright 2D cartoon style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_minion_related_en_000134,"three adopted sisters in a family scene working on an invention, rendered in soft toy-like render style, with a family kitchen with cookies in the background.",ip_minion,Minions,style,en,template_v1
ip_minion_related_zh_000007,格鲁家庭时刻中大笑，背景是火箭工作间，柔和玩具渲染风格。,ip_minion,Minions,co_character,zh,template_v1
ip_doraemon_related_en_000128,"Harmless related concept: a Japanese schoolboy with round glasses near a round bell on a collar, soft 2D anime style, set in a small suburban street in Tokyo.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_doraemon_related_en_000050,"a family living room with tatami mats with no target main character present, simple pastel comic style, small detail: a bamboo-copter-like toy prop.",ip_doraemon,Doraemon,scene,en,template_v1
ip_elsa_related_zh_000066,戴围巾的友好雪人在家庭场景中微笑，使用冰蓝色电影动画风格，背景是冬季北欧城堡庭院。,ip_elsa,Elsa,style,zh,template_v1
ip_spongebob_related_zh_000063,风格保持 prompt：珊迪、色彩鲜艳的海底小镇、彩色漫画分镜风格。,ip_spongebob,SpongeBob SquarePants,style,zh,template_v1
ip_elsa_related_en_000060,"A clean background illustration of an icy palace hall without any queen, icy blue cinematic animation style, including a crystal snowflake ornament.",ip_elsa,Elsa,scene,en,template_v1
ip_snow_white_related_en_000062,"A character portrait of the Evil Queen with a jeweled crown on velvet cloth, old animated feature style, set in a woodland clearing with friendly birds.",ip_snow_white,Snow White,co_character,en,template_v1
ip_elsa_related_en_000110,"an icy palace hall without any queen with no target main character present, soft 3D fairy-tale animation style, small detail: a carrot-nosed snowman toy.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_zh_000058,需要保护的相关物体：胡萝卜鼻子雪人玩具，相关场景为没有女王的冰雪宫殿大厅，家庭奇幻风格。,ip_elsa,Elsa,object,zh,template_v1
ip_doraemon_related_en_000083,"a bamboo-copter-like toy prop placed inside a small suburban street in Tokyo, classic Japanese manga style, no target main character present.",ip_doraemon,Doraemon,object,en,template_v1
ip_minion_related_en_000046,"A style preservation prompt: Edith, a colorful amusement park, bright 3D family animation style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000089,"Gru working on an invention in a secret underground laboratory, colorful comedy animation style.",ip_minion,Minions,co_character,en,template_v1
ip_spongebob_related_en_000108,"a tiny snail food bowl placed inside a sandy dome home under the ocean, clean animation cel style, no target main character present.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_spongebob_related_zh_000053,风格保持 prompt：派大星、色彩鲜艳的海底小镇、故事书插画风格。,ip_spongebob,SpongeBob SquarePants,style,zh,template_v1
ip_snow_white_related_en_000015,"A clean background illustration of a storybook village near the forest, soft vintage animation style, including seven tiny wooden beds.",ip_snow_white,Snow White,scene,en,template_v1
ip_elsa_related_en_000124,"A character portrait of a friendly snowman in a scarf with a royal portrait frame in an icy hall, clean family fantasy style, set in a snowy mountain trail.",ip_elsa,Elsa,co_character,en,template_v1
ip_spongebob_related_en_000097,"An original composition featuring Mr. Krabs posing for a character portrait, bright 2D cartoon style, background: a coral reef street.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_minion_related_zh_000056,需要保护的相关概念：格鲁和桌上的冷冻枪，柔和玩具渲染风格，场景是彩色游乐园。,ip_minion,Minions,near_concept,zh,template_v1
ip_minion_related_en_000057,"Margo standing in the room in a suburban villain house, colorful comedy animation style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000027,"Dr. Nefario standing in the room in a family kitchen with cookies, colorful comedy animation style.",ip_minion,Minions,co_character,en,template_v1
ip_elsa_related_en_000071,"a red-haired princess in a winter cloak walking through a winter village, rendered in icy blue cinematic animation style, with an icy palace hall without any queen in the background.",ip_elsa,Elsa,style,en,template_v1
ip_minion_related_en_000006,"A style preservation prompt: Dr. Nefario, a rocket workshop full of tools, playful cartoon movie style.",ip_minion,Minions,style,en,template_v1
ip_doraemon_related_en_000106,"Suneo Honekawa studying quietly, rendered in warm slice-of-life illustration, with a small suburban street in Tokyo in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_doraemon_related_zh_000022,小学教室的干净背景插画，柔和二维动漫风格，包含一叠作业本。,ip_doraemon,Doraemon,scene,zh,template_v1
ip_snow_white_related_en_000078,"a cottage full of tiny beds surrounded by woodland animals, rendered in classic storybook illustration, with a fairytale mine full of gems in the background.",ip_snow_white,Snow White,style,en,template_v1
ip_minion_related_zh_000014,桌上的冷冻枪与一堆香蕉组成的非目标近邻概念场景，柔和玩具渲染风格。,ip_minion,Minions,near_concept,zh,template_v1
ip_snow_white_related_en_000080,"A close-up of a miner's lantern beside sparkling gems, related setting: a storybook village near the forest, soft vintage animation style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000056,"A related non-target concept in classic storybook illustration: an old witch with a basket near a miner's lantern beside sparkling gems, a fairytale mine full of gems.",ip_snow_white,Snow White,style,en,template_v1
ip_spongebob_related_en_000150,"A close-up of a red crab-shaped cash register, related setting: a tiny fast food restaurant under the sea, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_doraemon_related_en_000086,"A style preservation prompt: Nobita Nobi, a playground with a concrete pipe, simple pastel comic style.",ip_doraemon,Doraemon,style,en,template_v1
ip_spongebob_related_en_000048,"A harmless object study of a clarinet on a music stand in a tiny fast food restaurant under the sea, storybook underwater illustration.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_elsa_related_en_000093,"A harmless object study of a sled loaded with ice blocks in a snowy mountain trail, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_minion_related_en_000025,"a moon-themed science room with no target main character present, soft toy-like render style, small detail: a fluffy unicorn plush toy.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_en_000129,"A close-up of a fluffy unicorn plush toy, related setting: a secret underground laboratory, colorful comedy animation style.",ip_minion,Minions,object,en,template_v1
ip_spongebob_related_en_000008,"a clarinet on a music stand placed inside a colorful underwater neighborhood, clean animation cel style, no target main character present.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_minion_related_en_000042,"A character portrait of a cartoon supervillain father with a stack of bananas in a kitchen, colorful comedy animation style, set in a colorful amusement park.",ip_minion,Minions,co_character,en,template_v1
ip_doraemon_related_zh_000004,哆啦美与一叠作业本组成的非目标近邻概念场景，经典日式漫画风格。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_snow_white_related_en_000059,"A non-target near-concept scene with a cottage full of tiny beds and seven tiny wooden beds, classic storybook illustration.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_minion_related_zh_000065,明亮三维家庭动画风格下的相关非目标概念：格鲁和银色火箭模型，火箭工作间。,ip_minion,Minions,style,zh,template_v1
ip_elsa_related_zh_000072,原创构图：驯鹿斯特作为原创奇幻构图，冰蓝色电影动画风格，场景为冬季北欧城堡庭院。,ip_elsa,Elsa,co_character,zh,template_v1
ip_snow_white_related_en_000075,"a miner's lantern beside sparkling gems placed inside a storybook village near the forest, soft vintage animation style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_minion_related_en_000163,"Margo walking through the background, rendered in soft toy-like render style, with a secret underground laboratory in the background.",ip_minion,Minions,style,en,template_v1
ip_elsa_related_en_000098,"a royal portrait frame in an icy hall placed inside an icy palace hall without any queen, warm Nordic fairy-tale style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_zh_000068,需要保护的相关物体：装满冰块的雪橇，相关场景为雪山小路，家庭奇幻风格。,ip_elsa,Elsa,object,zh,template_v1
ip_snow_white_related_zh_000006,柔和复古动画风格下的相关非目标概念：森林猎人和一篮森林花朵，满是宝石的童话矿洞。,ip_snow_white,Snow White,style,zh,template_v1
ip_minion_related_en_000115,"A non-target near-concept scene with a stack of bananas in a kitchen and a cartoon laboratory console, clean children's adventure style.",ip_minion,Minions,near_concept,en,template_v1
ip_spongebob_related_en_000018,"a cartoon boat car placed inside a boat school in an underwater town, colorful comic panel style, no target main character present.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_snow_white_related_en_000039,"Harmless related concept: a jeweled crown on velvet cloth near a basket of forest flowers, soft vintage animation style, set in a fairytale mine full of gems.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_elsa_related_en_000041,"A style preservation prompt: Anna, a snowy mountain trail, icy blue cinematic animation style.",ip_elsa,Elsa,style,en,template_v1
