id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_elsa-92548dedbd77-zh,zh,艾莎出现在抖音界面截图中：左侧她裹着白被依偎在男子身旁；中间她穿白衣捧脸亲吻男子；右侧她与男子手持手机对镜自拍微笑。下方配高情商回复文字，背景纯白，顶部有抖音Logo及账号信息。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F1a2a5f9d2b355710fdecc52cca8cf500.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=YQgnAmR5%2F3Pyz6izD0Tkd4P%2F7wc%3D,v4.6_vlm,qwen-plus,0.99999750,12.87821817,3,42,93193
ip_elsa-a5563624aec9-zh,zh,透过前景模糊的木质画架框架，看到室内明亮空间中，艾莎与穿灰色西装的男子站立对视，艾莎坐在白色桌沿上，男子双手扶在她腿侧，两人姿态亲密，画面呈现电影感柔光色调。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2Fa030c61f2e1173c3d52c8fc03001241f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=z0yWdjMU9vrlwC04CK0Ye5ljP5A%3D,v4.6_vlm,qwen-plus,0.99999738,12.87421179,3,42,93230
ip_elsa-dc0e44bebe69-zh,zh,微博界面截图，包含文字内容及两张配图。左图为艾莎在动作捕捉实验室调试设备；右图为艾莎在室内泳池边指导游泳课程。界面显示发布时间、转发评论图标及底部广告横幅，典型社交媒体排版风格。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2F2874300271cd0edd2dc4cb076ebb22fe.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=mLFtbjohUzc137CFP6GUwEYu%2FAY%3D,v4.6_vlm,qwen-plus,0.99999738,12.87224197,3,42,92566
ip_elsa-1194ecfad295-zh,zh,艾莎位于画面中央前景，正对镜头面带灿烂笑容。她佩戴白色有线耳机，背景为室内环境，光线明亮柔和，呈现近距离自拍视角，构图聚焦于面部及上半身。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F04962c424c9d36f9c766c075497e4037.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=481M9FoqifC8237MpkLeCbn%2BNPI%3D,v4.6_vlm,qwen-plus,0.99999738,12.87031221,3,42,92927
ip_elsa-2c1752453d2e-zh,zh,艾莎独自伫立在山丘顶端，凝视满天繁星，数字绘画,image,ip,ip_elsa,na,Elsa,true,,,,,在山丘上看星星,数字艺术,,llm_rewrite,,v1.3_llm,llm,0.99999738,12.84936905,3,42,182631
ip_elsa-3962bcde5d73-zh,zh,艾莎正在查看手机聊天界面，顶部显示用户PULEI，对话包含文字气泡“姐妹还有啥”、“2.1有吗”及蓝色回复“快啦”、“2.1是什么”，右侧有两张玩偶视频缩略图（时长0:15，带暂停图标），浅灰色背景，典型社交软件布局。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F4a913d5534b7396a5bb48941322cd92f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824128&Signature=dg5up1cUQMPMVQFCpC67CLz9KXo%3D,v4.6_vlm,qwen-plus,0.99999738,12.84011626,3,42,93398
ip_elsa-bbd8c4ccc4e0-zh,zh,复古老照片风格，户外公园场景。背景是一座巨大的白色婴儿趴卧雕塑，周围环绕绿树和花坛。艾莎站在石砌矮墙前，正对镜头。画面色调泛黄，具有年代感，自然光照明。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2Fc3fcf9184850f9e6c9e8a936503b20dc.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=u3P2bygCTf2b%2FIFHTSM4wwFJHX4%3D,v4.6_vlm,qwen-plus,0.99999738,12.83798599,3,42,92877
ip_elsa-85a1dc95fe2e-zh,zh,艾莎站在山丘上仰望星空，一幅杰作,image,ip,ip_elsa,na,Elsa,true,,,,,在山丘上看星星,,,llm_rewrite,,v1.3_llm,llm,0.99999738,12.83643818,3,42,183382
ip_elsa-ce6f84f4a34c-zh,zh,艾莎骑着自行车在沙滩上，呈现油画质感,image,ip,ip_elsa,na,Elsa,true,,,,,在沙滩上骑自行车,油画风格,,llm_rewrite,,v1.3_llm,llm,0.99999738,12.83497095,3,42,182469
ip_elsa-a586cc65c3cf-zh,zh,厨房场景：艾莎和雪宝共同做饭,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,在厨房里做饭,,,llm_rewrite,,v1.3_llm,llm,0.99999726,12.82761478,3,42,183342
ip_elsa-2d03d7e96061-zh,zh,三张艾莎肖像拼贴。左侧穿白衬衫竖发微笑；中间穿红色礼服短发严肃直视镜头；右侧穿白色长裙戴水晶奖牌张嘴庆祝。高清写实摄影风格，人物面部特写，自然光照，色彩鲜明。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F35fa1fbb44c657c1c42a47d14c0e1cc0.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=bl89FoxgueCttMACSITayTa876Q%3D,v4.6_vlm,qwen-plus,0.99999726,12.81186938,3,42,93431
ip_elsa-6f4dddc4e3ea-zh,zh,艾莎在复古更衣室里整理衣物，坐在长凳上，背景为棕色铁柜，皮肤泛着自然光泽，电影感布光，写实摄影风格。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ff8e3076e8c7e3757f26e3fa715edb116.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824090&Signature=ZZln%2BZk%2FLskOya9HE5i%2FSDPC2p4%3D,v4.6_vlm,qwen-plus,0.99999726,12.81059670,3,42,93711
ip_elsa-b585c58cb27d-zh,zh,三格日式漫画分镜。第一格艾莎愤怒大喊，旁有棕发少年与绿发女子。第二格艾莎与银发男子对话。第三格艾莎在橙红渐变背景下微笑，周围环绕中文对话气泡，色彩鲜艳，线条清晰。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fa94ff8b5bb0e8b665b39aae666f7def4.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824114&Signature=QzUiVxQMfpLZSA6MnGvKq6SN6dw%3D,v4.6_vlm,qwen-plus,0.99999726,12.79717135,3,42,94088
ip_elsa-11a3114f5fd7-zh,zh,艾莎与五人围坐矮桌旁，木质墙板背景，浅绿色窗帘。桌上摆放饮料瓶罐，艾莎穿白衣，手持物体，与右侧穿黑T恤男子互动；左侧三人观看。画面下方有日文黄色字幕，右上角有网站水印。低分辨率视频截图风格，室内顶光照明。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fa477268da1f68c786e448f4c9874abcc.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=hf2gqFoxyIDkIUin0%2BenMZ1h2t8%3D,v4.6_vlm,qwen-plus,0.99999714,12.78336906,3,42,94463
ip_elsa-06683cc05fbf-zh,zh,艾莎在绿色调的室内空间中与一名身穿黑色西装的男子进行激烈的近身格斗，她腾空跃起呈踢击姿态，对方正发力格挡。画面具有强烈运动模糊、冷色调光影，电影动作片风格，低角度构图。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F92e8a99def67b43960835e3c5e3ec2b1.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824093&Signature=XnrtqkhF4%2FCxdHW4RbVm8H520NM%3D,v4.6_vlm,qwen-plus,0.99999714,12.77559566,3,42,94192
ip_elsa-7705f9901776-zh_2,zh,艾莎在手机聊天界面前浏览对话，粉色爱心边框背景，绿色与白色气泡中显示“冷淡期”“剪标签”等文字；界面中央叠放着她与一位戴眼镜男子一同看手机的照片，上方覆盖长颈鹿叹气表情包和熊猫头“老实巴交”表情包，顶部显示联系人昵称，底部为输入栏。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fac968ef669710a544d4caecf41c17fc8.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=2bvDyWC2R7fjt3MBWeYVJfFxFFc%3D,v4.6_vlm,qwen-plus,0.99999714,12.77033973,3,42,95782
ip_elsa-88280342e0aa-zh,zh,艾莎侧身倚靠在粗糙的混凝土柱旁，背景是深蓝色的夜空与海面，冷色调灯光打在她身上，在柱子上投下清晰的阴影，呈现出复古胶片摄影风格。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F6%2F3ffa28423e535d8f1a193da8e5de5a52.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=d5WkA%2FVXlfD50kLun9d12bWH51s%3D,v4.6_vlm,qwen-plus,0.99999714,12.76810884,3,42,94767
ip_elsa-7a348930f00d-zh,zh,四宫格拼贴画。左上为艾莎戴黑框眼镜的卡通头像；右上为艾莎留寸头的侧面肖像；左下为艾莎轻抚两只蜷缩睡觉的橘猫，猫身上有蓝色遮挡；右下为艾莎与伴侣的黑白婚纱照，正在亲吻。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Ffe57a59e06fa42d07e41c32a05589479.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=lIqkaEokIYw%2Fg95NxNayKfYCNAo%3D,v4.6_vlm,qwen-plus,0.99999714,12.75762415,3,42,93956
ip_elsa-43d372c3a887-zh,zh,夜色中，艾莎和安娜在屋顶上奔跑的身影跃动灵动，整体色调鲜艳亮眼,image,ip,ip_elsa,na,Elsa;Anna,true,,,,,在夜晚的屋顶上奔跑,,,llm_rewrite,,v1.3_llm,llm,0.99999714,12.75314999,3,42,183416
ip_elsa-adbd563f028b-zh,zh,艾莎牵着雪宝的手，在山丘上共赏繁星,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,在山丘上看星星,,,llm_rewrite,,v1.3_llm,llm,0.99999714,12.75294256,3,42,183364
ip_elsa-ab8d7aa6e9d8-zh,zh,艾莎坐在户外白天场景中画面右侧前景的灰色石砌矮墙上，双手拿着黑色手提包放在腿上，双腿自然垂下，身体微侧面向镜头微笑。背景是茂密的绿色灌木丛、延伸的砖铺小径和远处的街道建筑，光线明亮自然。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fa9ecf817c77d242d4432649d301f69d7.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=nZLtlATqzlpD%2FdUbe3OPv5Q1HQA%3D,v4.6_vlm,qwen-plus,0.99999714,12.75147581,3,42,93078
ip_elsa-726010581770-zh,zh,电影海报，复古油画质感。上方艾莎深情亲吻仰头闭眼的男子，手托其脸颊；左下角艾莎手持白花低头凝视。背景深色斑驳边框，红色艺术字体标题“The Age of Innocence”，顶部列有演员姓名，底部为演职员表，整体色调柔和怀旧。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F106a54c53b9c1e4f656eaf3d2a8c516a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=IBx4xcNgmtEZw9CsycPyKEIYGzU%3D,v4.6_vlm,qwen-plus,0.99999702,12.73978353,3,42,95009
ip_elsa-8ffa87637706-zh,zh,艾莎背对镜头，赤脚走上深色木质楼梯，右手轻抚发，身处仿岩石洞穴中。背景岩壁被粉色、紫色和蓝色霓虹灯光照亮，营造梦幻氛围。画面中心构图，光影对比鲜明。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2F00c0dc521b2f1ed9333d2619af431500.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=piJ7FsHnTM3Wi%2Bv9DEOc3Jntm2s%3D,v4.6_vlm,qwen-plus,0.99999702,12.73190331,3,42,92893
ip_elsa-dad4d8a4ff74-zh,zh,像素风插画：艾莎和雪宝在静谧的图书馆中阅读，光线柔和而舒适,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,在图书馆里读书,像素艺术,,llm_rewrite,,v1.3_llm,llm,0.99999702,12.72372794,3,42,182545
ip_elsa-0ed9a40db165-zh,zh,艾莎伫立于中国水墨画风格的竖幅山石间，左侧细长黑草与红花摇曳，右侧有竖排书法题字及红色印章，底部淡墨波浪轻漾。笔墨苍劲，黑、青绿、红为主，光影柔和，意境深远。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F26%2F547c0c4bec533e607d21cc0a3a56ca83.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=5hqnt3hVCnPBk3RfVyR6DfM2OnI%3D,v4.6_vlm,qwen-plus,0.99999702,12.72214031,3,42,95068
ip_elsa-f3b9ace7212b-zh,zh,艾莎与四人坐在户外校园铺黑布的长桌后，背景悬挂写有“确山二中段考总结暨表彰大会”的红色横幅，后方可见教学楼与树木，自然光照明，写实摄影风格，正面平视构图。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F48ab480d197e052fe79089354203167c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=hZtLMQeMyMH7BUEnqLIpXlpjcIk%3D,v4.6_vlm,qwen-plus,0.99999702,12.71924496,3,42,92476
ip_elsa-683867a758f0-zh,zh,暖黄色调室内场景，电影感构图。前景左侧艾莎身体前倾弯腰，侧脸朝左下。背景右侧床上躺着另一人，头部枕在枕头上。后方有亮着的台灯和窗帘，光线柔和昏暗，景深较浅。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F7d8e062d518ec0d91714d66ab266217b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=Dsl2ve%2B33XCZOHx4jOwhxxnhzpM%3D,v4.6_vlm,qwen-plus,0.99999702,12.71787119,3,42,93321
ip_elsa-57e76d4277d4-zh,zh,艾莎在零售店内对着全身镜用手机自拍，镜中映出身后挂满彩色袜子的货架。左侧陈列发饰，镜面右下角贴有带二维码的今日Look宣传牌。室内顶灯照明，生活写实风格。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F3556c2d42d1eb3d4595dc18e11203b9b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=196c4OPX3q6iS3PP1JMXB5nzdaU%3D,v4.6_vlm,qwen-plus,0.99999702,12.71275449,3,42,95446
ip_elsa-c84c9b30e223-zh,zh,艾莎和雪宝坐在篝火旁，周围色彩缤纷,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,坐在篝火旁,,,llm_rewrite,,v1.3_llm,llm,0.99999702,12.71049595,3,42,183401
ip_elsa-d5bdc195806e-zh,zh,二次元动画风格，夜晚紫蓝色调的巷弄场景。左侧楼梯旁站着艾莎和一位黑发黑衣男子。右侧有一只直立行走的棕白相间狼兽人和一只小白狗，中间放着蓝色垃圾桶。背景是粉紫色墙壁和窗户，底部有中文字幕。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F93408f178dacf91a5e40a93ab1b56d84.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=K3S%2FhcWsb9Ek0gMtlBmYWrHZSpM%3D,v4.6_vlm,qwen-plus,0.99999702,12.70654106,3,42,95290
ip_elsa-a389728a8bf6-zh,zh,在繁星点点的夜里，艾莎牵着安娜的手在屋顶狂奔，色彩饱满而鲜活,image,ip,ip_elsa,na,Elsa;Anna,true,,,,,在夜晚的屋顶上奔跑,,,llm_rewrite,,v1.3_llm,llm,0.99999702,12.70607543,3,42,183445
ip_elsa-27f30ee44670-zh,zh,艾莎站在云雾缭绕的高山小路上，左侧中景矗立着一块巨大的深色岩石，岩壁陡峭；前景左下角是茂密的绿色杂草和灌木；右侧背景为连绵起伏、半隐于白色雾气中的青山，光线柔和漫射，氛围静谧神秘。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F5e2b7140fb1adb2819b010a59eb266fd.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=YK2wkKgRLRSWVLXuV10wfSFxTZY%3D,v4.6_vlm,qwen-plus,0.99999690,12.69720411,3,42,95069
ip_elsa-62bb67dd4da2-zh,zh,3D渲染：艾莎和安娜在安静的湖边共同钓鱼,image,ip,ip_elsa,na,Elsa;Anna,true,,,,,在平静的湖边钓鱼,3D 渲染,,llm_rewrite,,v1.3_llm,llm,0.99999690,12.67096329,3,42,182660
ip_elsa-8aae9b415898-zh,zh,在山丘顶上，艾莎和雪宝一起看星星，超高清8k,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,在山丘上看星星,,,llm_rewrite,,v1.3_llm,llm,0.99999678,12.66078854,3,42,183329
ip_elsa-9d4e49c8a8ec-zh,zh,艾莎站在雪地上，身旁是两只圆滚滚的阿拉斯加幼犬，毛色灰白相间，体型蓬松像球。背景是冬季户外雪地与围墙，光线自然柔和。画面下方有黄色中文字幕“是圆嘟嘟~不是胖乎乎~”，构图居中，风格可爱写实。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F566f40625a4ba426af5b20c65bc38df7.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=mK%2Fxyh9lS9sY74Sv84yXuvGlKBo%3D,v4.6_vlm,qwen-plus,0.99999678,12.65553308,3,42,94193
ip_elsa-b794244ed6ea-zh,zh,柔和光芒中，艾莎和雪宝正坐在篝火边,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,坐在篝火旁,,,llm_rewrite,,v1.3_llm,llm,0.99999678,12.65517282,3,42,183361
ip_elsa-640bea1043d6-zh,zh,艾莎与雪宝在厨房共同烹饪，扁平风格插画,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,在厨房里做饭,扁平插画,,llm_rewrite,,v1.3_llm,llm,0.99999678,12.65032196,3,42,182699
ip_elsa-18e1b1f74c5c-zh,zh,艾莎与安娜携手飞越 futuristic 都市，扁平风格插画，细节极致精致,image,ip,ip_elsa,na,Elsa;Anna,true,,,,,飞越未来都市,扁平插画,,llm_rewrite,,v1.3_llm,llm,0.99999678,12.64791656,3,42,182756
ip_elsa-31b8d3a0b02a-zh,zh,艾莎在镜子前自拍，手持白色手机遮挡部分面部，画面左侧一只男性的手正轻触她的肩膀。背景为深色光滑墙面，光线柔和，颗粒感写实摄影风格。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F97817a24c6aad20709816dcb89482ecb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824090&Signature=EZexpuWXV1oCqs5yayE82AArs%2BA%3D,v4.6_vlm,qwen-plus,0.99999678,12.64380050,3,42,92191
ip_elsa-52a25084bebf-zh,zh,日式传统房间内，暖黄灯光下，艾莎俯身查看躺卧者的头部。中间坐着艾莎，手中拿着小物件。右侧艾莎神情凝重地注视着。背景可见木质拉门与格子窗，呈现昭和时代影视剧照风格。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F5f3de0ed3abf2292454709e55c831ce4.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=WukyX4lZgkgzIQ27pQ43gkxxxTE%3D,v4.6_vlm,qwen-plus,0.99999678,12.64353991,3,42,95534
ip_elsa-5002d59db7e4-zh,zh,艾莎在微信聊天界面中查看对话，红色Happy背景，含转账14元记录、红包领取提示及多条对话气泡，可见幼儿哭泣照片、柴犬表情包、熊猫头表情和女孩睡觉图，画面覆盖@Muzi水印。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F8dfdabe587c27ba02652dc977017e02b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=wT91BvlMyKAwHJQ1HMRXvFoolBM%3D,v4.6_vlm,qwen-plus,0.99999678,12.64045382,3,42,95466
ip_elsa-31644b5e4038-zh,zh,在图书馆里，艾莎和雪宝正一起看书，像素艺术表现，焦点清晰,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,在图书馆里读书,像素艺术,,llm_rewrite,,v1.3_llm,llm,0.99999678,12.63344646,3,42,182774
ip_elsa-62c807cdc3aa-zh,zh,艾莎侧卧在深色花纹毯子上，画面左侧可见她的手轻触一只浅色幼犬。背景昏暗，光线柔和，构图紧凑聚焦于互动细节。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ff37302cadca977475a731bc4a457042a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=u%2FIk9nUjYCzgrpxQuMhkaelA0%2Bg%3D,v4.6_vlm,qwen-plus,0.99999678,12.63263392,3,42,93851
ip_elsa-422d34745b62-zh,zh,低多边形画风：艾莎和雪宝在山丘顶上看星星,image,ip,ip_elsa,na,Elsa;Olaf,true,,,,,在山丘上看星星,低多边形,,llm_rewrite,,v1.3_llm,llm,0.99999666,12.61948323,3,42,183204
ip_elsa-b44b0499bd8f-zh,zh,电影剧照，幽暗沼泽中，艾莎半身浸在浑浊绿水里，手抓枯木挣扎，神情紧张。背景雾气弥漫，古树盘根错节，远处水面有模糊黑影逼近。冷色调光影，高对比度，充满悬疑与压迫感的冒险场景。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fcf92bc1ed3f75fa86207b12a07dabddb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=EjgB8aqfaCOqDlK7DOE7f9GDHdM%3D,v4.6_vlm,qwen-plus,0.99999666,12.59469485,3,42,93233
